Name,Ticker,"Sub-Sector","Market Cap","PE Ratio","Sector PE","PB Ratio","Sector PB","Face value","Debt to Equity","Total Assets","Return on Assets","Total Liabilities","1D Return","1W Return","1M Return","6M Return","1Y Return","Return on Investment","Return on Equity","Dividend Yield"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","73363.29604641","8.17209826644901","16.376340337400556","1.1606726227002566","2.2787858595073875","10","0","515985.26","1.8429673768359347","452777.69000000006","0.43728668941979765","-6.258748250349932","-5.474342171589874","-34.787576607458185","-44.2401634248157",,"15.188433612472615","1.7505046642637085"
Oberoi Realty Ltd,OBEROIRLTY,"Real Estate","73205.856386395","37.997434021797474","58.43077060382289","5.287755591346616","3.9767511932422335","10","0.18023303268250507","19632.979999999996","10.071487381888991","5788.569999999996","-5.4010242916882145","-6.585906467399641","0.4104548027929927","17.372547876526657","28.226602553896115","13.12783704404567","14.788982952292745","0.19867385203764873"
NHPC Ltd,NHPC,"Renewable Energy","72896.817579885","20.112684948180682","19.27017029255157","1.6608069044257308","2.913285076554659","10","0.74183212997418","93297.12999999999","4.038172800397886","49404.71999999999","-5.261096605744127","-7.521429433780037","-10.377910377910384","-37.337017528710824","0.1656314699792827","5.535987305176589","8.455730665794123","2.6181617748380877"
Lloyds Metals And Energy Ltd,LLOYDSME,"Mining - Iron Ore","71739.3965981","57.717970117464425","27.331800970477047","25.52213250634145","3.1092469554193976","1","0.011786386421285938","3937.5000000000005","41.684371504796616","1126.6300000000006","-5.397854654571793","1.2926667365405442","31.17223906257069","85.38695505238258","138.27643123968383","43.90330520393808","57.28025586314635","0.07042901933376194"
General Insurance Corporation of India,GICRE,"Insurance","71509.344","10.695592944523305","16.376340337400556","1.294133347087359","2.2787858595073875","5","0","184452.24000000002","3.851496406880313","129195.69000000003","-5.109998835991151","-6.589105142981409","-0.7853100819956063","-0.18366597281743602","30.97686375321338","12.099687729328013","13.312991101567887","2.4533856722276743"
IDBI Bank Ltd,IDBI,"Private Banks","71223.9120072","12.305231769872664","16.376340337400556","1.3903881473910087","2.2787858595073875","10","0","364580.39","1.6623234860078901","313354.47000000003","-4.594555667578873","-10.987179487179478","-16.197948098974035","-27.590730214254492","-3.860667634252555",,"11.850704990108891","2.264492753623189"
Bharti Hexacom Ltd,BHARTIHEXA,"Telecom Services","70822.5","140.4093973037273","-125.56801217225464","15.267747429236643","11.399967014116141","5","1.747170543471231","18517.399999999998","2.743518546218006","13878.699999999999","-2.498709344346925","-1.7748478701825559","3.0392226399035325","32.96254576175726","74.16082626337146","9.014933337518537","11.401188942383753","0.28239613117300294"
BSE Ltd,BSE,"Stock Exchanges & Ratings","69808.17328194","89.6827724944308","16.376340337400556","20.206959087707627","2.2787858595073875","2","0.000005789281723816527","9450.23","10.080134472586192","5995.570000000001","0.6823972743159086","-4.381715160510436","-8.41521748848854","117.46336320506065","130.3750530524717","23.651684092303782","24.77509091053767","0.29088934569289837"
Adani Total Gas Ltd,ATGL,"Gas Distribution","69090.06941406","103.50572196862932","19.27017029255157","19.29717718362045","2.913285076554659","1","0.43494715556151403","6591.86","10.909394009721199","3011.539999999999","-7.787155963302745","-5.702816803931074","-6.49234781415139","-29.857079053148723","-39.56709956709956","15.161837210977163","20.471441189459714","0.03979624323463865"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","67883.79003266999","28.192347638864877","16.376340337400556","5.617644944002125","2.2787858595073875","10","3.3011404307999896","58171.229999999996","4.643182651526336","46087.2","-1.2455885405854268","-3.794687437587378","-0.4066161268091034","-3.385011170536863","-5.924093483497169","4.632755947991262","21.975633028795638","0.3502192933476216"
Godrej Properties Ltd,GODREJPROP,"Real Estate","67733.15709010999","93.39026443960192","58.43077060382289","6.575115429504031","3.9767511932422335","5","1.0366793380342942","35734.86","2.465221032709629","25433.420000000002","-5.765765765765762","-12.98561610121598","-17.205849190792552","-31.880414369661356","3.2513466156142554","4.181837333591343","7.40502506816467",
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","67454.30049522","21.259041369826992","49.44747752411902","2.2597149991028713","6.4086021055656035","1","0.22269520414863253","44717.19","7.534736878350135","14866.39","-3.1803593014046823","-9.176604202157868","-1.3609078200805818","-15.525330036003915","1.0220501891880136","9.48720260022144","11.191610974090285","0.39089038373273854"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","67057.57609059001","237.60745549780415","42.97729885593176","2.743914908990063","6.243671579386337","2","0.36239563150992377","59787.659999999996","0.48057295494045127","35349.009999999995","-5.824245684385542","-11.249511739941838","-16.158261582615825","-40.81745543945912","-4.308074534161484","3.3334024125464636","1.156238688601957","0.12981618028871117"
Torrent Power Ltd,TORNTPOWER,"Power Transmission & Distribution","65998.766544425","36.00135637340921","19.27017029255157","5.239036836231395","2.913285076554659","10","0.9233419329231991","33326.100000000006","5.801578318680623","20728.600000000006","-3.57077121295785","-9.750830564784053","-18.891078466499458","-13.801046431274477","29.5051169229248","11.459802800741254","15.223539132583056","1.1651533728018697"
Patanjali Foods Ltd,PATANJALI,"Packaged Foods & Meats","64304.76568691999","84.04313679446888","50.78773731207607","6.30110850987574","9.976155395295928","2","0.10276316936967127","13262.080000000002","5.773406218367623","3056.7700000000004","-2.1159356402909335","-3.928004235045","-0.019282152990118526","13.882745135750245","8.581907090464552","8.554083689057448","7.601987083954306","0.3377617653681604"
Indian Bank,INDIANB,"Public Banks","64088.54621598001","7.611999678834974","16.376340337400556","1.0632248448215615","2.2787858595073875","10","0","796825.39","1.1142793463399014","736547.8800000001","-3.3712428919577513","-5.106957024474851","-14.558389727572443","-17.774129439211954","13.403961308152923",,"15.334432438713534","2.5220680958385877"
Tube Investments of India Ltd,TIINDIA,"Cycles","62510.39281861999","52.06205833197559","36.74099419741881","9.268062350882392","6.522931535973459","1","0.13289377897641264","13105.09","10.277733076309437","6360.38","-6.472716746272975","-3.9108786960028903","-5.209433781058348","-20.796715082429365","-19.254751521361538","16.663700229288217","20.52435225189428","0.10828723440662322"
Alkem Laboratories Ltd,ALKEM,"Pharmaceuticals","62501.4081","34.80479577005962","49.44747752411902","5.8334025330396475","6.4086021055656035","2","0.13238352124244007","15574.900000000001","12.244630781530473","4860.500000000002","-2.7650412477562623","-2.2536363636363603","-1.1392055902905447","-2.903207831045567","3.7676671430839934","15.727436595479539","17.824550606965975","0.7651987603780082"
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","61450.12854828","44.720274032661386","58.43077060382289","5.2071967247080755","3.9767511932422335","10","1.140411829505974","47974","3.262148184286088","36173","-4.405655320289466","-10.134280724995481","-14.202765241886802","-18.69318667540535","5.373365832040771","10.2664396848648","12.458124617511727","0.11742058059863836"
Abbott India Ltd,ABBOTINDIA,"Pharmaceuticals","60679.08180516","50.514545050165644","49.44747752411902","16.404673241204794","6.4086021055656035","10","0.022501344998094024","5193.49","24.642937737203823","1494.6","-0.7541845075905022","-2.4326725488467402","0.3338906895932462","-0.14337268505567058","8.948148543805996","32.08967457404843","34.88151603718659","1.4357853745999063"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","59748","53.774705691759316","-125.56801217225464","18.499035541010407","11.399967014116141","2","0.018685425368212792","6091.18","19.876314184154854","2861.3900000000003","-4.145543220175827","-2.196698675704513","-6.861514553822245","-28.042200597360058","-22.798222038453584","34.336532791917705","38.92932786049521","0.8703220191470844"
JSW Infrastructure Ltd,JSWINFRA,"Ports","59606.3429908","51.56659514218238","42.97729885593176","7.241671504965363","6.243671579386337","2","0.5781154705006184","13693.59","10.048883452564443","5462.570000000001","-6.84687601165425","-7.041829671983159","-3.31768388106417","-15.899459301475957","36.50379506641366","11.458254744216479","18.764940271382283","0.19377146858821212"
UNO Minda Ltd,UNOMINDA,"Auto Parts","59477.63270355","67.56441787955389","36.74099419741881","11.296839247926867","6.522931535973459","2","0.3240904998689454","9883.61","9.700000881507718","4618.63","-5.625654807998906","2.106976744186055","3.493305676032452","1.0141394441735827","47.364677430827236","14.248828412450441","18.152200024538057","0.19304553624769077"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","59447.970202619996","23.936980657542595","42.97729885593176","5.031742125847788","6.243671579386337","1","3.45354176488562","67595.11","4.061621672187319","55780.520000000004","-3.856199838533507","-9.901159556715593","-9.080310880829016","-11.283961437335671","14.832671582529764","10.387885839438626","21.96794395499409","2.444964893950142"
Kalyan Jewellers India Ltd,KALYANKJIL,"Precious Metals, Jewellery & Watches","59111.56134125","98.95466944765283","36.74099419741881","14.115317339401017","6.522931535973459","10","1.0713030355130189","12817.740000000002","5.077284176537118","8629.980000000001","-8.560031910650176","-19.80166346769034","-17.326210262498353","11.639232492451542","48.95386614684861","11.251285432989182","15.273374378694621","0.20910692263129815"
Coforge Ltd,COFORGE,"IT Services & Consulting","58204.771908675","72.03560879786512","35.94234348068758","15.617476162138775","9.469682682020355","10","0.1947999678016582","6061.099999999999","13.828276086324035","2334.1999999999994","-7.428635230190929","-2.832625564406969","2.557908741929847","47.15263691683569","31.622077244653415","20.966111971973312","23.43115647836677","0.8072182465334492"
Fertilisers And Chemicals Travancore Ltd,FACT,"Fertilizers & Agro Chemicals","56165.8473432","384.22388386372876","27.331800970477047","40.825917210519435","3.1092469554193976","10","1.3158227572070305","5867.72","2.573149855438553","4491.9800000000005","-7.180666203282894","-4.185450819672133","-6.671656686626748","-19.915117405545043","8.608608608608602","12.338785362071844","11.0346181137431","0.1117511520737327"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","55929.19861451999","58.802896149338146","27.331800970477047","7.8055518343965575","3.1092469554193976","2","1.1091676424327768","19183.940000000002","5.0837284131421265","12018.630000000003","-3.3061949828491137","-6.8629715165512","-9.981398809523816","-28.39698861549762","-6.962780340384935","9.543540459635649","13.678523841744859","0.20819244846066948"
